PERMNO,date,SHRCD,EXCHCD,TICKER,COMNAM,SHRCLS,TRDSTAT,PERMCO,DLSTCD,DLRET,RET,BID,ASK
25785,12/15/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.006983,20.17,20.18
25785,12/16/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.007925,20.34,20.35
25785,12/17/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.028501,19.77,19.78
25785,12/20/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.017704,19.42,19.43
25785,12/21/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.009784,19.61,19.62
25785,12/22/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.027027,20.14,20.15
25785,12/23/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.005462,20.25,20.26
25785,12/27/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.02716,20.8,20.81
25785,12/28/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.001923,20.77,20.78
25785,12/29/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.009634,20.57,20.58
25785,12/30/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.004377,20.47,20.48
25785,12/31/2021,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.014656,20.76,20.77
25785,1/3/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.048146,21.75,21.76
25785,1/4/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.116674,24.31,24.32
25785,1/5/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.026738,23.65,23.66
25785,1/6/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.033812,24.45,24.46
25785,1/7/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.000818,24.43,24.44
25785,1/10/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.024141,23.84,23.85
25785,1/11/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.020964,24.34,24.35
25785,1/12/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.004928,24.47,24.48
25785,1/13/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.022477,25.01,25.02
25785,1/14/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.006795,25.18,25.19
25785,1/18/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.032156,24.38,24.39
25785,1/19/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.079163,22.45,22.46
25785,1/20/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.035635,21.64,21.65
25785,1/21/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.046189,20.64,20.65
25785,1/24/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.012591,20.39,20.4
25785,1/25/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.020108,19.95,19.96
25785,1/26/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.003503,19.89,19.9
25785,1/27/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.018081,19.54,19.55
25785,1/28/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.004604,19.53,19.54
25785,1/31/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.038894,20.3,20.31
25785,2/1/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.017734,20.65,20.66
25785,2/2/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.001452,20.61,20.62
25785,2/3/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.03587,19.9,19.91
25785,2/4/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.097034,17.95,17.96
25785,2/7/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.003898,17.87,17.88
25785,2/8/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.009503,17.71,17.72
25785,2/9/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.035553,18.34,18.35
25785,2/10/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.014714,18.07,18.08
25785,2/11/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.029314,17.53,17.54
25785,2/14/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.005128,17.45,17.46
25785,2/15/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.03551,18.07,18.08
25785,2/16/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.003872,18.01,18.02
25785,2/17/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.026097,17.53,17.54
25785,2/18/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.028506,18.03,18.04
25785,2/22/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.041574,17.29,17.3
25785,2/23/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.019665,16.94,16.95
25785,2/24/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.011799,17.14,17.15
25785,2/25/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.03965,17.82,17.83
25785,2/28/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.015143,17.55,17.56
25785,3/1/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.048975,16.69,16.7
25785,3/2/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.083832,18.09,18.1
25785,3/3/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.027624,17.6,17.61
25785,3/4/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.042614,16.85,16.86
25785,3/7/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.052226,15.97,15.98
25785,3/8/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.003757,16.03,16.04
25785,3/9/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.02121,16.36,16.37
25785,3/10/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.002444,16.33,16.34
25785,3/11/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.017759,16.03,16.04
25785,3/14/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.018703,15.73,15.74
25785,3/15/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.02033,16.06,16.07
25785,3/16/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.032379,16.57,16.58
25785,3/17/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0,16.57,16.58
25785,3/18/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.016888,16.85,16.86
25785,3/21/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.022539,16.48,16.49
25785,3/22/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.037015,17.09,17.1
25785,3/23/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.023991,16.67,16.68
25785,3/24/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.008993,16.82,16.83
25785,3/25/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.02139,16.47,16.48
25785,3/28/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.012143,16.66,16.67
25785,3/29/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.064787,17.74,17.75
25785,3/30/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.027042,17.27,17.28
25785,3/31/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.020845,16.91,16.92
25785,4/1/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.015376,16.64,16.65
25785,4/4/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.000601,16.65,16.66
25785,4/5/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.05042,15.82,15.83
25785,4/6/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.027181,15.39,15.4
25785,4/7/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.02794,14.95,14.96
25785,4/8/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.006016,15.05,15.06
25785,4/11/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.015282,15.28,15.29
25785,4/12/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.005236,15.36,15.37
25785,4/13/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.009766,15.51,15.52
25785,4/14/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.001934,15.47,15.48
25785,4/18/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.012274,15.67,15.68
25785,4/19/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.030632,16.14,16.15
25785,4/20/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.006192,16.04,16.05
25785,4/21/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.021807,15.7,15.71
25785,4/22/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.036306,15.13,15.14
25785,4/25/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.010575,15.19,15.2
25785,4/26/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.0316,14.7,14.71
25785,4/27/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.009517,14.83,14.84
25785,4/28/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.015488,14.64,14.65
25785,4/29/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.031464,14.15,14.16
25785,5/2/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.007768,14.27,14.28
25785,5/3/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.020322,14.56,14.57
25785,5/4/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.028846,14.97,14.98
25785,5/5/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.03004,14.54,14.55
25785,5/6/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.022023,14.21,14.22
25785,5/9/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.059113,13.37,13.38
25785,5/10/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.001496,13.34,13.35
25785,5/11/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.038951,12.83,12.84
25785,5/12/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.030398,12.44,12.45
25785,5/13/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.085209,13.49,13.5
25785,5/16/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.033333,13.05,13.06
25785,5/17/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.036782,13.52,13.53
25785,5/18/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.055432,12.78,12.79
25785,5/19/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.005477,12.85,12.86
25785,5/20/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.027237,12.5,12.51
25785,5/23/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.0264,12.83,12.84
25785,5/24/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.031956,12.42,12.43
25785,5/25/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.023349,12.7,12.71
25785,5/26/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.032258,13.12,13.13
25785,5/27/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.038872,13.61,13.62
25785,5/31/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.003668,13.68,13.69
25785,6/1/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.009503,13.55,13.56
25785,6/2/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.025092,13.88,13.89
25785,6/3/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.028078,13.49,13.5
25785,6/6/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.002963,13.46,13.47
25785,6/7/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.020802,13.73,13.74
25785,6/8/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.015284,13.53,13.54
25785,6/9/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.018477,13.28,13.29
25785,6/10/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.03991,12.74,12.75
25785,6/13/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.073725,11.81,11.82
25785,6/14/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.033023,12.2,12.21
25785,6/15/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.005738,12.26,12.27
25785,6/16/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.08313,11.25,11.26
25785,6/17/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.001778,11.23,11.24
25785,6/21/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.020481,11.46,11.47
25785,6/22/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.001745,11.47,11.48
25785,6/23/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.006969,11.55,11.56
25785,6/24/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.038927,12.01,12.02
25785,6/27/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.002498,12.04,12.05
25785,6/28/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.019103,11.81,11.82
25785,6/29/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.024555,11.51,11.52
25785,6/30/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.033854,11.13,11.14
25785,7/1/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.017071,11.31,11.32
25785,7/5/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.010601,11.2,11.21
25785,7/6/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.0125,11.06,11.07
25785,7/7/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.053345,11.64,11.65
25785,7/8/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.002575,11.61,11.62
25785,7/11/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.028399,11.28,11.29
25785,7/12/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.023915,11.56,11.57
25785,7/13/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.004325,11.5,11.51
25785,7/14/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.010426,11.38,11.39
25785,7/15/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.04302,11.88,11.89
25785,7/18/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.006734,11.96,11.97
25785,7/19/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.052676,12.58,12.59
25785,7/20/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.01112,12.73,12.74
25785,7/21/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.02121,12.99,13
25785,7/22/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.013846,12.84,12.85
25785,7/25/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.00156,12.84,12.85
25785,7/26/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.023365,12.54,12.55
25785,7/27/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.051834,13.17,13.18
25785,7/28/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.06141,13.99,14
25785,7/29/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.049286,14.68,14.69
25785,8/1/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.044248,15.33,15.34
25785,8/2/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.011734,15.16,15.17
25785,8/3/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.03496,15.69,15.7
25785,8/4/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.020395,15.36,15.37
25785,8/5/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.004554,15.29,15.3
25785,8/8/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.031373,15.78,15.79
25785,8/9/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.037389,15.19,15.2
25785,8/10/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.030283,15.49,15.5
25785,8/11/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.02129,15.82,15.83
25785,8/12/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.02211,16.16,16.17
25785,8/15/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.008653,16.31,16.32
25785,8/16/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.00674,16.42,16.43
25785,8/17/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.024346,16.02,16.03
25785,8/18/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.007486,16.13,16.14
25785,8/19/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.016718,15.88,15.89
25785,8/22/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.050378,15.08,15.09
25785,8/23/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.015915,15.31,15.32
25785,8/24/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.013055,15.52,15.53
25785,8/25/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.026418,15.94,15.95
25785,8/26/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.032643,15.41,15.42
25785,8/29/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.010383,15.57,15.58
25785,8/30/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.007707,15.45,15.46
25785,8/31/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.013592,15.24,15.25
25785,9/1/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.003281,15.18,15.19
25785,9/2/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.001975,15.16,15.17
25785,9/6/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.008575,15.04,15.05
25785,9/7/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.026613,15.42,15.43
25785,9/8/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.002592,15.47,15.48
25785,9/9/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.003232,15.41,15.42
25785,9/12/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.007782,15.54,15.55
25785,9/13/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.05148,14.74,14.75
25785,9/14/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.005427,14.67,14.68
25785,9/15/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.015689,14.89,14.9
25785,9/16/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.011417,14.7,14.71
25785,9/19/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.014266,14.93,14.94
25785,9/20/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.123242,13.08,13.09
25785,9/21/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.003056,13.06,13.07
25785,9/22/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.021456,12.77,12.78
25785,9/23/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.036022,12.31,12.32
25785,9/26/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.025995,12,12.01
25785,9/27/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.006672,11.91,11.92
25785,9/28/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,0.02267,12.16,12.17
25785,9/29/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.058292,11.47,11.48
25785,9/30/2022,11,1,F,FORD MOTOR CO DEL,,A,20750,,,-0.02354,11.22,11.23
26403,9/29/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.010543,172.7,172.75
26403,9/30/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.020327,169.11,169.17999
26403,10/1/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.040433,176.06,176.14
26403,10/4/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.014488,173.48,173.49001
26403,10/5/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.00663,174.64999,174.66
26403,10/6/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.004983,175.48,175.49001
26403,10/7/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.012708,177.7,177.74001
26403,10/8/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.005458,176.71001,176.74001
26403,10/11/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.018219,173.49001,173.5
26403,10/12/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.002248,173.03999,173.05
26403,10/13/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.000982,172.96001,173.05
26403,10/14/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.008383,174.46001,174.47
26403,10/15/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.011754,176.47,176.48
26403,10/18/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.030149,171.13,171.14
26403,10/19/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.000234,171.17999,171.19
26403,10/20/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.00368,170.55,170.61
26403,10/21/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.004632,171.33,171.35001
26403,10/22/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.011206,169.41,169.42
26403,10/25/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.015287,172.14,172.19
26403,10/26/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.000174,172.03,172.03999
26403,10/27/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.014473,169.53999,169.55
26403,10/28/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.000767,169.64999,169.66
26403,10/29/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.003595,169.03999,169.07001
26403,11/1/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.006624,170.17,170.19
26403,11/2/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.002115,169.84,169.85001
26403,11/3/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.001472,170.06,170.07001
26403,11/4/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.001176,170.31,170.38
26403,11/5/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.031419,175.64,175.64999
26403,11/8/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.00706,176.84,176.85001
26403,11/9/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.009951,175.11,175.13
26403,11/10/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.003769,174.25,174.45
26403,11/11/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.070737,162.11,162.17
26403,11/12/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.015298,159.63,159.64
26403,11/15/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.007517,158.42999,158.45
26403,11/16/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.002525,158.83,158.85001
26403,11/17/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.009444,157.33,157.37
26403,11/18/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.011123,155.56,155.57001
26403,11/19/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.010156,154,154.00999
26403,11/22/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.001039,154.11,154.14
26403,11/23/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.020304,151.02,151.03999
26403,11/24/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.002053,151.27,151.33
26403,11/26/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.021343,148.12,148.3
26403,11/29/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.002026,147.77,147.78999
26403,11/30/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.019687,144.87,144.91
26403,12/1/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.018979,142.11,142.12
26403,12/2/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.035526,147.14999,147.24001
26403,12/3/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.006658,146.19,146.22
26403,12/6/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.028382,150.35001,150.37
26403,12/7/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.002926,150.81,150.83
26403,12/8/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.016776,153.31,153.33
26403,12/9/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.002609,152.95,152.97
26403,12/10/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.001504,152.73,152.74001
26403,12/13/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.01493,150.44,150.49001
26403,12/14/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.008841,149.17999,149.19
26403,12/15/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.008719,150.35001,150.36
26403,12/16/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.010971,148.74001,148.75
26403,12/17/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.000067,148.73,148.75
26403,12/20/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.015394,146.47,146.48
26403,12/21/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.031269,151.03,151.05
26403,12/22/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.005495,151.87,151.88
26403,12/23/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.011522,153.60001,153.63
26403,12/27/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.005403,152.83,152.84
26403,12/28/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.015707,155.2,155.22
26403,12/29/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.002126,154.88,154.91
26403,12/30/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.006844,155.92,155.96001
26403,12/31/2021,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.00667,154.89,154.92
26403,1/3/2022,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.012073,156.74001,156.75
26403,1/4/2022,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.006571,155.73,155.75
26403,1/5/2022,11,1,DIS,DISNEY WALT CO,,A,20587,,,-0.003467,155.2,155.21001
26403,1/6/2022,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.011019,156.91,156.92
26403,1/7/2022,11,1,DIS,DISNEY WALT CO,,A,20587,,,0.005927,157.84,157.87
